province,year,active_insured_total,category,indicator,unit,geographical_region,statistical_region
Kütahya,2009,116261,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2010,116478,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2011,124925,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2012,127391,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2013,126577,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2014,126963,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2015,129748,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2016,136148,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2017,141921,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2018,137214,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2019,135073,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2020,143236,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2021,151495,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2022,161524,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2023,155293,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kütahya,2024,155937,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Kırklareli,2009,77585,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2010,81039,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2011,83251,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2012,85354,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2013,88405,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2014,92259,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2015,97601,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2016,98601,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2017,102849,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2018,101349,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2019,104407,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2020,109761,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2021,114024,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2022,117755,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2023,111535,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırklareli,2024,111107,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Marmara,Batı Marmara
Kırıkkale,2009,49894,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2010,51498,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2011,54474,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2012,55726,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2013,57088,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2014,61091,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2015,66123,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2016,69111,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2017,69646,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2018,65468,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2019,63335,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2020,68865,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2021,70488,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2022,72759,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2023,71749,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırıkkale,2024,71112,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2009,40528,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2010,45063,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2011,46119,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2012,46346,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2013,46573,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2014,47760,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2015,50692,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2016,51585,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2017,55195,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2018,53005,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2019,49621,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2020,51727,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2021,55202,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2022,59367,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2023,58607,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Kırşehir,2024,60187,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Malatya,2009,134316,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2010,142564,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2011,151974,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2012,157724,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2013,158524,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2014,165250,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2015,168676,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2016,179832,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2017,192755,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2018,191037,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2019,184601,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2020,195761,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2021,205023,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2022,215684,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2023,191558,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Malatya,2024,218057,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Manisa,2009,273151,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2010,294897,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2011,311185,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2012,328577,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2013,334620,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2014,344076,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2015,357945,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2016,381731,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2017,406514,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2018,397762,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2019,387185,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2020,412953,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2021,433850,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2022,456122,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2023,441732,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Manisa,2024,440433,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Mardin,2009,62286,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2010,74278,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2011,83346,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2012,94965,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2013,95482,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2014,102702,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2015,111328,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2016,114801,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2017,139302,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2018,137126,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2019,140755,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2020,161764,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2021,172141,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2022,192484,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2023,188948,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mardin,2024,190162,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Güneydoğu Anadolu,Güneydoğu Anadolu
Mersin,2009,289098,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2010,311421,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2011,337603,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2012,353488,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2013,351286,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2014,368427,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2015,391237,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2016,422356,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2017,447315,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2018,429730,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2019,430481,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2020,463732,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2021,505602,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2022,552799,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2023,553869,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Mersin,2024,562145,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Akdeniz,Akdeniz
Muğla,2009,201652,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2010,213780,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2011,226714,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2012,234890,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2013,241338,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2014,251432,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2015,264534,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2016,274424,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2017,292856,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2018,291129,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2019,291319,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2020,309780,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2021,335866,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2022,364571,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2023,361865,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muğla,2024,358977,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Ege,Ege
Muş,2009,30373,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2010,33865,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2011,37129,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2012,40498,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2013,41379,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2014,41467,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2015,46307,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2016,45996,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2017,52750,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2018,54159,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2019,55545,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2020,61005,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2021,62089,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2022,66538,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2023,63217,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Muş,2024,63574,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,Doğu Anadolu,Ortadoğu Anadolu
Nevşehir,2009,61364,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2010,64117,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2011,67815,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2012,68847,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2013,69001,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2014,71217,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2015,74084,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2016,71363,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2017,76577,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2018,77846,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2019,78925,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2020,78898,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2021,84924,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2022,92552,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2023,91721,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Nevşehir,2024,93238,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2009,58514,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2010,62087,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2011,66087,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2012,69571,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2013,69430,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2014,72787,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2015,78518,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2016,78370,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2017,82639,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2018,82089,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
Niğde,2019,79575,Aktif Sigortalılar,"01.Toplam Aktif Sigortalı (4a, 4b, 4c)",Kişi,İç Anadolu,Orta Anadolu
